line_num, word, mean, line_num2, word2, sent, sent_mean,
832,force,세력,832,force,She was a force to be reckoned with in the business world.,그녀는 비즈니스 세계에서 고려해야 할 힘이었습니다.,
833,establish,설립하다,833,establish,The company plans to establish a new branch in the city.,회사는 도시에 새 지점을 설립할 계획입니다.,
834,initiate,"(사업 등을) 착수하다, 시작하다
(commence 시작하다)",834,initiate,The project team will initiate the development phase next week.,프로젝트 팀은 다음 주에 개발 단계를 시작할 것입니다.,
835,enhance,"(질 등을) 향상시키다, 높이다, 강화하다
(strengthen 강화하다)
(reinforce 보강하다, 강화하다)",835,enhance,The new software update will enhance the user experience.,새 소프트웨어 업데이트가 사용자 경험을 향상시킬 것입니다.,
836,renowned,"저명한, 유명한, 명성이 있는",836,renowned,The chef is renowned for his exquisite culinary skills.,그 요리사는 절묘한 조리 기술로 유명합니다.,
837,informed,"정보에 근거한
(inform 알리다, 통지하다)",837,informed,Informed decisions are crucial for the success of the project.,정보에 기반한 결정은 프로젝트의 성공에 중요합니다.,
838,minutes,회의록,838,minutes,The secretary will prepare the meeting minutes.,비서가 회의록을 준비할 것입니다.,
839,waive,"(규칙 등을)적용하지 않다,
(권리,청구등을)포기하다
(abandon 버리다, 단념하다, 그만두다)",839,waive,The company decided to waive the late fee for this month.,회사는 이번 달 연체료를 면제하기로 결정했습니다.,
840,reach,"(치수,양 등이)~에 달하다;
~에 도착하다",840,reach,The company aims to reach a wider audience with its new marketing campaign.,회사는 새로운 마케팅 캠페인으로 보다 넓은 관객에게 도달하기를 목표로 하고 있습니다.,
841,authority,권한; 당국,841,authority,The board has the authority to approve budget proposals.,이사회는 예산 제안을 승인할 권한이 있습니다.,
842,acquire,"매입하다, 취득하다
(inquire 묻다)
(inquiry 조사, 문의)",842,acquire,The company plans to acquire a smaller competitor.,회사는 더 작은 경쟁사를 인수할 계획입니다.,
843,surpass,"~을 능가하다, 넘어서다",843,surpass,The new product aims to surpass the performance of its predecessor.,새 제품은 이전 제품의 성능을 능가하기를 목표로 합니다.,
844,run,"~을 운영하다, 경영하다",844,run,The family has been running the business for generations.,그 가족은 세대를 거치며 사업을 운영해 왔습니다.,
845,improbable,"사실이라고 생각할 수 없는,
일어날 것 같지 않은
(probable 있음직한, 일어날것같은)",845,improbable,It seems improbable that he will arrive on time.,그가 시간에 맞게 도착할 것 같지 않습니다.,
846,edge,"우위, 유리함; 가장자리, 끝",846,edge,Our company has an edge over competitors in terms of technology.,우리 회사는 기술적으로 경쟁사들보다 우위를 가지고 있습니다.,
847,simultaneously,"동시에
(coincidentally 우연히 일치하게 동시발생적으로)",847,simultaneously,The two events will be held simultaneously.,두 행사는 동시에 개최될 예정입니다.,
848,reveal,"밝히다, 누설하다",848,reveal,The investigation revealed new evidence.,조사 결과 새로운 증거가 드러났습니다.,
849,productivity,생산성,849,productivity,Employee training can lead to increased productivity.,직원 교육은 생산성 향상으로 이어질 수 있습니다.,
850,uncertain,"확신이 없는, 불확실한",850,uncertain,The outcome of the negotiations is still uncertain.,협상 결과는 여전히 불확실합니다.,
851,premier,"으뜸의, 첫째의",851,premier,The company's new flagship product is of premier quality.,회사의 새로운 주력 제품은 최고 품질입니다.,
852,agenda,"의제, 의사일정",852,agenda,Let's review the agenda for today's meeting.,오늘 회의의 의제를 검토해 봅시다.,
853,convene,"(회원 등이)모이다, (회의가)개최되다
(convener 의장,소집자)",853,convene,The board will convene next week to discuss the budget.,이사회는 예산에 대해 논의하기 위해 다음 주에 소집될 것입니다.,
854,refute,"부인하다, 반박하다
(refutation 반박, 반론)",854,refute,The scientist attempted to refute the theory with new data.,과학자는 새로운 데이터로 그 이론을 반박하려고 했습니다.,
855,coordination,조정,855,coordination,Effective coordination among team members is essential for project success.,팀원들 간의 효과적인 조정은 프로젝트 성공에 필수적입니다.,
856,unanimous,"만장일치의, 동의하는
(unanimously 만장일치로)",856,unanimous,The decision to move forward with the project was unanimous.,프로젝트를 진행하기로 한 결정은 만장일치로 이뤄졌습니다.,
857,convince,"납득시키다, 확신시키다",857,convince,She managed to convince the team to adopt her proposal.,그녀는 팀에 자신의 제안을 채택하도록 설득했습니다.,
858,consensus,"여론, 일치된 의견",858,consensus,The committee reached a consensus on the new policy.,위원회는 새로운 정책에 대해 합의에 이르렀습니다.,
859,defer,"연기하다, 미루다
(differ 다르다)",859,defer,The decision on the matter was deferred until the next meeting.,그 문제에 대한 결정은 다음 회의까지 연기되었습니다.,
860,usually,"보통, 일반적으로",860,usually,I usually take the bus to work.,나는 보통 버스를 타고 출근합니다.,
861,reschedule,일정을 바꾸다,861,reschedule,We need to reschedule the appointment for next week.,우리는 다음 주에 예약을 변경해야 합니다.,
862,meeting,회의,862,meeting,The weekly meeting is scheduled for Monday mornings.,주간 회의는 월요일 오전에 예정되어 있습니다.,
863,determine,"알아내다; 결정하다, 확정하다",863,determine,Further research is needed to determine the cause of the problem.,문제의 원인을 결정하기 위해 추가 연구가 필요합니다.,
864,report,"보고하다; 출두하다,
(직장,회의 등에 도착을)알리다,
보고서; 보도, 기록",864,report,The employee must report any safety hazards to management.,직원은 안전 위험을 경영진에게 보고해야 합니다.,
865,comment,"논평하다, 언급하다",865,comment,Feel free to comment on any aspects of the proposal.,제안의 어떤 측면에 대해든지 의견을 자유롭게 남겨 주세요.,
866,phase,단계,866,phase,The project is currently in the planning phase.,현재 프로젝트는 계획 단계에 있습니다.,
867,approve,"승인하다, 찬성하다",867,approve,The board will review and approve the budget proposal.,이사회는 예산 제안을 검토하고 승인할 것입니다.,
868,enclosed,동봉된,868,enclosed,Please find the documents enclosed in this envelope.,이 봉투 안에 동봉된 문서를 찾아주세요.,
869,easy,"쉬운, 용이한",869,easy,Learning a new language is not always easy.,새로운 언어를 배우는 것은 항상 쉽지 않습니다.,
870,record,"기록; 경력, 이력, 기록하다",870,record,The athlete broke the world record in the 100-meter dash.,그 선수는 100m 달리기에서 세계 기록을 세웠습니다.,
871,suggestion,제안,871,suggestion,Thank you for your suggestion; we will take it into consideration.,제안해 주셔서 감사합니다. 고려해 보겠습니다.,
872,attention,"주의, 경청",872,attention,Please pay attention to the safety instructions.,안전 지침에 주의하세요.,
873,object,반대하다,873,object,I must object to the proposed changes to the contract.,계약 변경 제안에 반대해야 합니다.,
874,coincidentally,"우연히, 일치하게, 동시 발생적으로
(coincident 일치하는)",874,coincidentally,"Coincidentally, I bumped into my old friend at the airport.",우연히 공항에서 옛 친구를 만났습니다.,
875,crowded,"붐비는, 복잡한",875,crowded,The subway is always crowded during rush hour.,지하철은 통학 시간에 항상 붐비는 편입니다.,
876,undergo,"겪다, 거치다, 경험하다",876,undergo,The patient will undergo surgery tomorrow morning.,환자는 내일 아침 수술을 받게 될 것입니다.,
877,outcome,결과 (=consequence),877,outcome,We are hopeful for a positive outcome in the negotiations.,협상에서 긍정적인 결과를 기대하고 있습니다.,
878,narrowly,"주의 깊게, 좁게; 가까스로, 간신히, 겨우",878,narrowly,The team narrowly won the championship game.,팀이 선박 경기에서 간신히 우승했습니다.,
879,differ,"의견을 달리하다, 다르다",879,differ,Our opinions differ on the best course of action.,우리의 의견은 최선의 대응 방안에 대해 다릅니다.,
880,discuss,"논의하다, 토론하다",880,discuss,Let's sit down and discuss the details of the project.,자세히 논의하고 프로젝트 세부 사항을 결정합시다.,
881,give,"(연설, 수업 등을)하다",881,give,The teacher will give a lecture on American history.,선생님은 미국 역사에 대한 강의를 진행할 것입니다.,
882,brief,"~에게 간단히 설명하다, 브리핑하다",882,brief,"Before the meeting, I'll brief you on the agenda.",회의 전에 의제에 대해 간략히 설명하겠습니다.,
883,distract,"(주의를)산만하게 하다, 빗기게 하다(distraction 주의산만, 방심)",883,distract,Please don't distract me while I'm working.,일하고 있을 때 날 산만하게 하지 마세요.,
